ID,Phylum,Class,Order,Family,ScientificName,CommonName,Mod,E_Hb,s_G,p_Am,E_Hp,p_M,T_A,kap_P,h_a,v,E_G,kap_R,kap_X,k_J,F_m,p_T,kap,E_Hj,E_Hs,E_Hx,t_0,E_Rj,kap_V,E_He,s_j,t_sj,k_E
Cistothorus_palustris,Chordata,Aves,Passeriformes,Troglodytidae,Cistothorus palustris,Marsh wren,std,111.5,0.01,654.574,1971.0,496.154,9000.0,0.1,9.885e-13,0.025663,7324.03,0.95,0.8,0.020049,6.5,0.0,0.93982,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Thryothorus_ludovicianus,Chordata,Aves,Passeriformes,Troglodytidae,Thryothorus ludovicianus,Carolina wren,std,102.5,0.01,941.346,1461.0,642.645,9000.0,0.1,1.078e-12,0.02784,7325.19,0.95,0.8,0.026031,6.5,0.0,0.96962,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Troglodytes_aedon,Chordata,Aves,Passeriformes,Troglodytidae,Troglodytes aedon,House wren,std,783.2,0.01,1061.82,12940.0,609.989,9000.0,0.1,5.097e-13,0.034465,7298.26,0.95,0.8,0.025061,6.5,0.0,0.81702,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Troglodytes_musculus,Chordata,Aves,Passeriformes,Troglodytidae,Troglodytes musculus,Tropical wren,std,393.4,0.01,2080.12,3298.0,1785.65,9000.0,0.1,5.098e-13,0.024383,7320.16,0.95,0.8,0.073469,6.5,0.0,0.8641,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Sitta_europaea,Chordata,Aves,Passeriformes,Sittidae,Sitta europaea,Eurasian nuthatch,std,337.7,0.01,557.958,8505.0,285.533,9000.0,0.1,2.235e-13,0.031217,7323.61,0.95,0.8,0.011687,6.5,0.0,0.92452,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Microbates_cinereiventris,Chordata,Aves,Passeriformes,Polioptilidae,Microbates cinereiventris,Tawny-faced gnatwren,std,230.6,0.01,460.241,4086.0,294.52,9000.0,0.1,2.778e-11,0.036274,7318.2,0.95,0.8,0.012112,6.5,0.0,0.92719,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Certhia_familiaris,Chordata,Aves,Passeriformes,Certhiidae,Certhia familiaris,Eurasian treecreeper,std,229.6,0.01,898.335,1986.0,725.572,9000.0,0.1,9.447e-13,0.028109,7316.56,0.95,0.8,0.029509,6.5,0.0,0.93635,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Anthobaphes_violacea,Chordata,Aves,Passeriformes,Nectariniidae,Anthobaphes violacea,Orange-breasted sunbird,std,150.1,0.01,581.801,2170.0,424.404,9000.0,0.1,1.483e-11,0.030826,7306.56,0.95,0.8,0.017465,6.5,0.0,0.95633,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Cinnyris_jugularis,Chordata,Aves,Passeriformes,Nectariniidae,Cinnyris jugularis,Olive-backed sunbird,std,61.43,0.01,713.857,749.4,583.35,9000.0,0.1,1.479e-13,0.031122,7330.43,0.95,0.8,0.02397,6.5,0.0,0.97792,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Cinnyris_osea,Chordata,Aves,Passeriformes,Nectariniidae,Cinnyris osea,Palestine sunbird,std,75.35,0.01,661.417,1118.0,556.734,9000.0,0.1,1.317e-11,0.028214,7319.99,0.95,0.8,0.022877,6.5,0.0,0.9642,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Cinnyris_talatala,Chordata,Aves,Passeriformes,Nectariniidae,Cinnyris talatala,White-breasted sunbird,std,436.2,0.01,810.183,3649.0,627.003,9000.0,0.1,7.347e-14,0.034359,7325.79,0.95,0.8,0.025506,6.5,0.0,0.90299,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Promerops_cafer,Chordata,Aves,Passeriformes,Nectariniidae,Promerops cafer,Cape sugarbird,std,788.0,0.01,994.105,11400.0,498.341,9000.0,0.1,2.368e-11,0.03529,7312.03,0.95,0.8,0.020452,6.5,0.0,0.91657,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Ploceus_castaneiceps,Chordata,Aves,Passeriformes,Ploceidae,Ploceus castaneiceps,Taveta weaver,std,148.0,0.005,1276.13,2559.0,842.886,9000.0,0.1,3.238e-15,0.04152,7368.98,0.95,0.8,0.03295,6.5,0.0,0.96427,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Ploceus_cucullatus,Chordata,Aves,Passeriformes,Ploceidae,Ploceus cucullatus,Village weaver,std,284.0,0.005,1755.67,3905.0,1089.39,9000.0,0.1,1.601e-14,0.032459,7323.81,0.95,0.8,0.043706,6.5,0.0,0.95383,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Foudia_rubra,Chordata,Aves,Passeriformes,Ploceidae,Foudia rubra,Mauritius fody,std,204.4,0.001,779.239,3898.0,438.988,9000.0,0.1,2.308e-13,0.049476,7321.51,0.95,0.8,0.017748,6.5,0.0,0.96114,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Amandava_subflava,Chordata,Aves,Passeriformes,Estrildidae,Amandava subflava,Orange-breasted waxbill,std,110.5,0.005,578.797,2211.0,451.707,9000.0,0.1,8.11e-13,0.028143,7329.13,0.95,0.8,0.018652,6.5,0.0,0.94041,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Lonchura_oryzivora,Chordata,Aves,Passeriformes,Estrildidae,Lonchura oryzivora,Java sparrow,std,553.9,0.005,877.635,13290.0,467.99,9000.0,0.1,2.748e-11,0.027775,7311.67,0.95,0.8,0.020033,6.5,0.0,0.87638,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Spermestes_cucullata,Chordata,Aves,Passeriformes,Estrildidae,Spermestes cucullata,Bronze mannikin,std,88.45,0.005,602.936,2588.0,446.84,9000.0,0.1,1.885e-11,0.026912,7342.15,0.95,0.8,0.017956,6.5,0.0,0.94417,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Taeniopygia_guttata,Chordata,Aves,Passeriformes,Estrildidae,Taeniopygia guttata,Zebra finch,std,167.0,0.001,772.618,3732.0,559.776,9000.0,0.1,3.552e-12,0.026261,7311.13,0.95,0.8,0.022933,6.5,0.0,0.92108,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Passer_cinnamomeus,Chordata,Aves,Passeriformes,Passeridae,Passer cinnamomeus,Russet sparrow,std,499.6,0.005,769.847,9079.0,403.938,9000.0,0.1,4.757e-13,0.041729,7323.33,0.95,0.8,0.016718,6.5,0.0,0.91413,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Passer_domesticus,Chordata,Aves,Passeriformes,Passeridae,Passer domesticus,House sparrow,std,3014.37,0.001,373.677,33801.7,126.179,9000.0,0.1,1.61875e-13,0.0880883,7312.73,0.95,0.8,0.00520999,6.5,0.0,0.838191,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Passer_montanus,Chordata,Aves,Passeriformes,Passeridae,Passer montanus,Eurasian tree sparrow,std,549.4,0.005,2031.38,7383.0,1351.91,9000.0,0.1,4.791e-13,0.028098,7321.72,0.95,0.8,0.05671,6.5,0.0,0.8474,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Anthus_hellmayri,Chordata,Aves,Passeriformes,Motacillidae,Anthus hellmayri,Hellmayr's pipit,std,164.4,0.01,967.862,2143.0,608.495,9000.0,0.1,5.508e-13,0.035926,7323.95,0.95,0.8,0.02488,6.5,0.0,0.9665,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Anthus_pratensis,Chordata,Aves,Passeriformes,Motacillidae,Anthus pratensis,Meadow pipit,std,100.7,0.01,978.923,1703.0,633.751,9000.0,0.1,1.272e-12,0.031073,7322.43,0.95,0.8,0.025869,6.5,0.0,0.97077,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Anthus_rubescens,Chordata,Aves,Passeriformes,Motacillidae,Anthus rubescens,Buff-bellied pipit,std,257.6,0.01,1116.8,3610.0,718.369,9000.0,0.1,8.332e-13,0.031626,7320.54,0.95,0.8,0.029367,6.5,0.0,0.94209,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Anthus_spinoletta,Chordata,Aves,Passeriformes,Motacillidae,Anthus spinoletta,Water pipit,std,377.6,0.01,1397.7,3545.0,941.976,9000.0,0.1,6.95e-13,0.033504,7313.66,0.95,0.8,0.038521,6.5,0.0,0.93638,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Anthus_spragueii,Chordata,Aves,Passeriformes,Motacillidae,Anthus spragueii,Sprague's pipit,std,87.31,0.01,1206.52,1211.0,794.534,9000.0,0.1,1.248e-12,0.029778,7325.69,0.95,0.8,0.032312,6.5,0.0,0.97595,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Motacilla_aguimp,Chordata,Aves,Passeriformes,Motacillidae,Motacilla aguimp,African pied wagtail,std,158.9,0.005,1218.18,2784.0,747.95,9000.0,0.1,4.023e-12,0.033564,7323.51,0.95,0.8,0.030436,6.5,0.0,0.9639,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Motacilla_alba,Chordata,Aves,Passeriformes,Motacillidae,Motacilla alba,White wagtail,std,263.6,0.01,1045.68,4189.0,562.998,9000.0,0.1,1.189e-14,0.042324,7318.8,0.95,0.8,0.023337,6.5,0.0,0.95954,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Motacilla_citreola,Chordata,Aves,Passeriformes,Motacillidae,Motacilla citreola,Citrine wagtail,std,45.06,0.005,1098.37,980.0,771.032,9000.0,0.1,2.228e-12,0.02997,7314.36,0.95,0.8,0.031574,6.5,0.0,0.97849,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Motacilla_clara,Chordata,Aves,Passeriformes,Motacillidae,Motacilla clara,Mountain wagtail,std,143.4,0.01,1105.97,2619.0,650.388,9000.0,0.1,7.797e-13,0.037947,7329.59,0.95,0.8,0.026503,6.5,0.0,0.97202,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Motacilla_flava,Chordata,Aves,Passeriformes,Motacillidae,Motacilla flava,Western yellow wagtail,std,44.07,0.01,1177.86,805.5,882.802,9000.0,0.1,1.468e-12,0.025527,7322.73,0.95,0.8,0.03604,6.5,0.0,0.97637,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Acanthis_flammea,Chordata,Aves,Passeriformes,Fringillidae,Acanthis flammea,Common redpol,std,211.9,0.001,1294.71,3305.0,907.635,9000.0,0.1,2.215e-12,0.037653,7320.72,0.95,0.8,0.03709,6.5,0.0,0.92908,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Acanthis_hornemanni,Chordata,Aves,Passeriformes,Fringillidae,Acanthis hornemanni,Arctic redpoll,std,197.8,0.01,709.593,3203.0,432.103,9000.0,0.1,8.946e-13,0.047468,7335.35,0.95,0.8,0.017328,6.5,0.0,0.95793,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Carduelis_carduelis,Chordata,Aves,Passeriformes,Fringillidae,Carduelis carduelis,European goldfinch,std,128.9,0.001,1033.56,2584.0,665.044,9000.0,0.1,1.873e-13,0.034564,7321.84,0.95,0.8,0.026881,6.5,0.0,0.9608,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Chlorodrepanis_flava,Chordata,Aves,Passeriformes,Fringillidae,Chlorodrepanis flava,O`ahu `amakihi,std,90.32,0.01,1076.04,1331.0,785.632,9000.0,0.1,6.276e-13,0.027981,7320.63,0.95,0.8,0.032244,6.5,0.0,0.97047,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Chlorodrepanis_virens,Chordata,Aves,Passeriformes,Fringillidae,Chlorodrepanis virens,Hawai'i 'amakihi,std,341.6,0.01,689.526,4988.0,446.07,9000.0,0.1,7.484e-14,0.032592,7286.71,0.95,0.8,0.020743,6.5,0.0,0.91352,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Himatione_sanguinea,Chordata,Aves,Passeriformes,Fringillidae,Himatione sanguinea,`Apapane,std,1946.0,0.01,1235.06,14370.0,730.322,9000.0,0.1,1.075e-14,0.042228,7322.97,0.95,0.8,0.02911,6.5,0.0,0.80172,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Loxioides_bailleui,Chordata,Aves,Passeriformes,Fringillidae,Loxioides bailleui,Palila,std,174.7,0.01,1170.18,3569.0,659.98,9000.0,0.1,3.301e-13,0.026973,7338.75,0.95,0.8,0.026844,6.5,0.0,0.96748,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Loxops_coccineus,Chordata,Aves,Passeriformes,Fringillidae,Loxops coccineus,Hawai`i `akepa,std,117.4,0.01,790.047,1554.0,606.829,9000.0,0.1,3.482e-13,0.028533,7323.51,0.95,0.8,0.024826,6.5,0.0,0.96434,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Magumma_parva,Chordata,Aves,Passeriformes,Fringillidae,Magumma parva,`Anianiau,std,209.7,0.01,536.989,3088.0,353.219,9000.0,0.1,4.46e-13,0.033637,7326.0,0.95,0.8,0.014387,6.5,0.0,0.95029,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Paroreomyza_montana,Chordata,Aves,Passeriformes,Fringillidae,Paroreomyza montana,Maui `alauahio,std,103.6,0.01,1110.5,1332.0,895.17,9000.0,0.1,9.559e-14,0.026373,7314.2,0.95,0.8,0.037039,6.5,0.0,0.96361,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Telespiza_cantans,Chordata,Aves,Passeriformes,Fringillidae,Telespiza cantans,Laysan finch,std,276.7,0.01,1310.6,4226.0,756.903,9000.0,0.1,2.693e-13,0.030346,7311.19,0.95,0.8,0.03129,6.5,0.0,0.95297,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Euphonia_hirundinacea,Chordata,Aves,Passeriformes,Fringillidae,Euphonia hirundinacea,Yellow-throated euphonia,std,52.71,0.001,791.487,444.1,554.584,9000.0,0.1,3.652e-12,0.027123,7328.54,0.95,0.8,0.022292,6.5,0.0,0.98089,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Haemorhous_mexicanus,Chordata,Aves,Passeriformes,Fringillidae,Haemorhous mexicanus,House finch,std,168.5,0.001,1122.49,4304.0,687.024,9000.0,0.1,4.856e-12,0.027153,7337.3,0.95,0.8,0.02786,6.5,0.0,0.93644,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Leucosticte_australis,Chordata,Aves,Passeriformes,Fringillidae,Leucosticte australis,Brown-capped rosy finch,std,132.4,0.01,1024.83,3063.0,566.79,9000.0,0.1,5.907e-12,0.034292,7352.26,0.95,0.8,0.023249,6.5,0.0,0.97045,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Leucosticte_tephrocotis,Chordata,Aves,Passeriformes,Fringillidae,Leucosticte tephrocotis,Grey-crowned rosy finch,std,1152.0,0.001,988.466,21080.0,442.206,9000.0,0.1,2.796e-13,0.045456,7326.87,0.95,0.8,0.017939,6.5,0.0,0.87903,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Pinicola_enucleator,Chordata,Aves,Passeriformes,Fringillidae,Pinicola enucleator,Pine grosbeak,std,237.5,0.01,1639.11,6541.0,811.119,9000.0,0.1,8.334e-13,0.037069,7328.81,0.95,0.8,0.032499,6.5,0.0,0.95962,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Serinus_canaria,Chordata,Aves,Passeriformes,Fringillidae,Serinus canaria,Atlantic canary,std,126.8,0.001,801.202,2599.0,525.767,9000.0,0.1,3.099e-13,0.031361,7333.37,0.95,0.8,0.021704,6.5,0.0,0.95277,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Spinus_pinus,Chordata,Aves,Passeriformes,Fringillidae,Spinus pinus,Pine siskin,std,88.46,0.001,856.076,1481.0,614.913,9000.0,0.1,4.05e-12,0.031649,7309.48,0.95,0.8,0.025551,6.5,0.0,0.96912,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Spinus_tristis,Chordata,Aves,Passeriformes,Fringillidae,Spinus tristis,American goldfinch,std,283.8,0.001,907.964,5050.0,561.967,9000.0,0.1,2.377e-12,0.034194,7319.17,0.95,0.8,0.02297,6.5,0.0,0.92165,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Calcarius_lapponicus,Chordata,Aves,Passeriformes,Calcariidae,Calcarius lapponicus,Lapland longspur,std,57.74,0.01,857.325,1008.0,449.143,9000.0,0.1,8.23e-12,0.040978,7324.29,0.95,0.8,0.018392,6.5,0.0,0.98643,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Calcarius_ornatus,Chordata,Aves,Passeriformes,Calcariidae,Calcarius ornatus,Chestnut-collared longspur,std,163.0,0.01,1146.7,2081.0,704.537,9000.0,0.1,2.802e-11,0.043444,7322.04,0.95,0.8,0.028577,6.5,0.0,0.97027,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Calcarius_pictus,Chordata,Aves,Passeriformes,Calcariidae,Calcarius pictus,Smith's longspur,std,274.4,0.01,1154.75,4212.0,608.01,9000.0,0.1,9.176e-12,0.050961,7324.93,0.95,0.8,0.024767,6.5,0.0,0.9645,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Plectrophenax_nivalis,Chordata,Aves,Passeriformes,Calcariidae,Plectrophenax nivalis,Snow bunting,std,236.5,0.01,1953.35,3949.0,1146.65,9000.0,0.1,3.548e-13,0.034859,7328.46,0.95,0.8,0.047052,6.5,0.0,0.95496,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Rhynchophanes_mccownii,Chordata,Aves,Passeriformes,Calcariidae,Rhynchophanes mccownii,Thick-billed longspur,std,155.9,0.01,1252.35,2361.0,748.399,9000.0,0.1,6.437e-12,0.037809,7315.95,0.95,0.8,0.030344,6.5,0.0,0.9653,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Emberiza_calandra,Chordata,Aves,Passeriformes,Emberizidae,Emberiza calandra,Corn bunting,std,290.3,0.005,1416.05,2990.0,779.561,9000.0,0.1,1.185e-12,0.045127,7322.77,0.95,0.8,0.032091,6.5,0.0,0.96759,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Emberiza_citrinella,Chordata,Aves,Passeriformes,Emberizidae,Emberiza citrinella,Yellowhammer,std,219.7,0.005,1013.73,3125.0,532.481,9000.0,0.1,5.188e-13,0.042018,7321.27,0.95,0.8,0.021867,6.5,0.0,0.97059,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Ammodramus_savannarum,Chordata,Aves,Passeriformes,Emberizidae,Ammodramus savannarum,Grasshopper sparrow,std,421.2,0.001,973.084,4728.0,540.946,9000.0,0.1,6.468e-12,0.045663,7328.45,0.95,0.8,0.022237,6.5,0.0,0.93326,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Cardinalis_cardinalis,Chordata,Aves,Passeriformes,Cardinalidae,Cardinalis cardinalis,Northern cardinal,std,362.4,0.01,1722.6,5701.0,892.475,9000.0,0.1,2.201e-19,0.04543,7319.28,0.95,0.8,0.036494,6.5,0.0,0.95309,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Chlorothraupis_carmioli,Chordata,Aves,Passeriformes,Cardinalidae,Chlorothraupis carmioli,Olive tanager,std,123.8,0.005,1661.56,1235.0,965.626,9000.0,0.1,4.754e-12,0.031928,7321.49,0.95,0.8,0.039441,6.5,0.0,0.98413,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Passerina_amoena,Chordata,Aves,Passeriformes,Cardinalidae,Passerina amoena,Lazuli bunting,std,151.0,0.001,1071.45,2365.0,748.508,9000.0,0.1,5.204e-12,0.033456,7333.18,0.95,0.8,0.029759,6.5,0.0,0.9526,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Passerina_ciris,Chordata,Aves,Passeriformes,Cardinalidae,Passerina ciris,Painted bunting,std,1117.0,0.001,1116.06,12360.0,638.1,9000.0,0.1,2.202e-12,0.043913,7323.05,0.95,0.8,0.026137,6.5,0.0,0.83429,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Passerina_cyanea,Chordata,Aves,Passeriformes,Cardinalidae,Passerina cyanea,Indigo bunting,std,556.1,0.001,1445.73,4583.0,1014.22,9000.0,0.1,3.029e-12,0.037658,7314.14,0.95,0.8,0.040991,6.5,0.0,0.89592,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Pheucticus_ludovicianus,Chordata,Aves,Passeriformes,Cardinalidae,Pheucticus ludovicianus,Rose-breasted grosbeak,std,475.4,0.001,1385.27,5757.0,637.557,9000.0,0.1,2.481e-13,0.052387,7274.22,0.95,0.8,0.026902,6.5,0.0,0.96043,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Pheucticus_melanocephalus,Chordata,Aves,Passeriformes,Cardinalidae,Pheucticus melanocephalus,Black-headed grosbeak,std,149.0,0.001,1786.57,2735.0,952.537,9000.0,0.1,2.644e-13,0.04084,7332.49,0.95,0.8,0.037812,6.5,0.0,0.97569,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Piranga_olivacea,Chordata,Aves,Passeriformes,Cardinalidae,Piranga olivacea,Scarlet tanager,std,276.4,0.001,1324.9,3398.0,789.957,9000.0,0.1,3.378e-12,0.035228,7335.37,0.95,0.8,0.032457,6.5,0.0,0.95732,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Piranga_rubra,Chordata,Aves,Passeriformes,Cardinalidae,Piranga rubra,Summer tanager,std,552.9,0.001,1026.66,5085.0,483.703,9000.0,0.1,8.204e-12,0.06415,7312.19,0.95,0.8,0.019862,6.5,0.0,0.96372,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Spiza_americana,Chordata,Aves,Passeriformes,Cardinalidae,Spiza americana,Dickcissel,std,455.4,0.001,1483.21,5303.0,866.917,9000.0,0.1,4.037e-11,0.044174,7349.89,0.95,0.8,0.033994,6.5,0.0,0.93594,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Chlorochrysa_nitidissima,Chordata,Aves,Passeriformes,Thraupidae,Chlorochrysa nitidissima,Multicolored tanager,std,372.1,0.001,856.891,3281.0,602.644,9000.0,0.1,1.739e-12,0.027373,7309.4,0.95,0.8,0.026515,6.5,0.0,0.93805,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Chlorochrysa_calliparaea,Chordata,Aves,Passeriformes,Thraupidae,Chlorochrysa calliparaea,Orange-eared tanager,std,510.7,0.005,822.161,6201.0,465.69,9000.0,0.1,4.298e-12,0.033257,7322.57,0.95,0.8,0.018943,6.5,0.0,0.93992,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Cypsnagra_hirundinacea,Chordata,Aves,Passeriformes,Thraupidae,Cypsnagra hirundinacea,White-rumped tanager,std,181.7,0.001,1184.08,2266.0,691.506,9000.0,0.1,7.109e-11,0.031605,7324.99,0.95,0.8,0.028046,6.5,0.0,0.97009,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Diuca_diuca,Chordata,Aves,Passeriformes,Thraupidae,Diuca diuca,Diuca finch,std,94.94,0.001,1055.42,1286.0,533.258,9000.0,0.1,6.048e-11,0.041645,7316.95,0.95,0.8,0.021701,6.5,0.0,0.98682,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Emberizoides_ypiranganus,Chordata,Aves,Passeriformes,Thraupidae,Emberizoides ypiranganus,Lesser grass finch,std,98.38,0.01,812.581,1170.0,472.088,9000.0,0.1,2.828e-13,0.039798,7323.8,0.95,0.8,0.019341,6.5,0.0,0.98324,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Geospiza_conirostris,Chordata,Aves,Passeriformes,Thraupidae,Geospiza conirostris,Espanola cactus finch,std,184.9,0.005,1226.47,2798.0,680.225,9000.0,0.1,1.373e-12,0.045294,7327.26,0.95,0.8,0.027988,6.5,0.0,0.97214,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Geospiza_fortis,Chordata,Aves,Passeriformes,Thraupidae,Geospiza fortis,Medium ground finch,std,210.9,0.01,1000.97,2856.0,627.767,9000.0,0.1,9.446e-14,0.043398,7323.09,0.95,0.8,0.024521,6.5,0.0,0.96275,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Geospiza_scandens,Chordata,Aves,Passeriformes,Thraupidae,Geospiza scandens,Common cactus finch,std,271.0,0.005,1243.07,3508.0,786.758,9000.0,0.1,1.395e-12,0.039475,7337.62,0.95,0.8,0.03159,6.5,0.0,0.95222,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Lanio_versicolor,Chordata,Aves,Passeriformes,Thraupidae,Lanio versicolor,White-winged shrike-tanager,std,88.92,0.005,922.684,1010.0,578.593,9000.0,0.1,3.608e-12,0.034329,7349.39,0.95,0.8,0.023525,6.5,0.0,0.98382,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Microspingus_torquatus,Chordata,Aves,Passeriformes,Thraupidae,Microspingus torquatus,Ringed warbling finch,std,99.1,0.005,1151.11,1103.0,893.248,9000.0,0.1,1.351e-12,0.038246,7331.07,0.95,0.8,0.03592,6.5,0.0,0.97099,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Poospiza_ornata,Chordata,Aves,Passeriformes,Thraupidae,Poospiza ornata,Cinnamon warbling finch,std,155.3,0.005,874.44,1610.0,569.447,9000.0,0.1,9.958e-13,0.051935,7319.02,0.95,0.8,0.023254,6.5,0.0,0.97187,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Sporophila_beltoni,Chordata,Aves,Passeriformes,Thraupidae,Sporophila beltoni,Tropeiro seedeater,std,78.61,0.005,1026.32,823.5,819.14,9000.0,0.1,8.624e-12,0.036428,7313.1,0.95,0.8,0.033522,6.5,0.0,0.97668,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Sporophila_corvina,Chordata,Aves,Passeriformes,Thraupidae,Sporophila corvina,Black seedeater,std,227.3,0.005,1101.15,2241.0,884.767,9000.0,0.1,1.111e-11,0.032897,7321.08,0.95,0.8,0.036414,6.5,0.0,0.93334,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
