ID,Phylum,Class,Order,Family,ScientificName,CommonName,Mod,MRE,SMSE,COM,rest
Jynx_torquilla,Chordata,Aves,Piciformes,Picidae,Jynx torquilla,Eurasian wryneck,std,0.023,0.001,2.5,"ab, ax, ap, aR, am, Wwb, Wwi, Ri, t-Ww"
Leuconotopicus_borealis,Chordata,Aves,Piciformes,Picidae,Leuconotopicus borealis,Red-cockaded woodpecker,std,0.028,0.002,2.5,"ab, ax, ap, aR, am, Wwb, Wwi, Ri, t-Ww"
Melanerpes_formicivorus,Chordata,Aves,Piciformes,Picidae,Melanerpes formicivorus,Acorn woodpecker,std,0.021,0.001,2.5,"ab, ax, ap, aR, am, Wwb, Wwi, Ri, t-Ww"
Picoides_arcticus,Chordata,Aves,Piciformes,Picidae,Picoides arcticus,Black-backed woodpecker,std,0.028,0.003,2.5,"ab, ax, ap, aR, am, Wwb, Wwi, Ri, t-Ww"
Picumnus_nebulosus,Chordata,Aves,Piciformes,Picidae,Picumnus nebulosus,Mottled piculet,std,0.046,0.004,2.5,"ab, ax, ap, aR, am, Wwb, Wwi, Ri, t-Ww"
Cariama_cristata,Chordata,Aves,Cariamiformes,Cariamidae,Cariama cristata,Red-legged seriema,std,0.011,0.001,2.5,"ab, ax, ap, aR, am, Li, Wwb, Wwi, Ri, t-Ww"
Falco_berigora,Chordata,Aves,Falconiformes,Falconidae,Falco berigora,Brown kestrel,std,0.043,0.006,2.5,"ab, ax, ap, aR, am, Ww0, Wwb, Wwi, Ri, t-Ww"
Falco_biarmicus,Chordata,Aves,Falconiformes,Falconidae,Falco biarmicus,Lanner falcon,std,0.049,0.022,2.7,"ab, ax, ap, aR, am, Ww0, Wwb, Wwi, Ri, t-Ww, t-JX"
Falco_chicquera,Chordata,Aves,Falconiformes,Falconidae,Falco chicquera,Red-headed falcon,std,0.042,0.005,2.5,"ab, ax, ap, aR, am, Wwb, Wwi, Ri, t-Ww"
Falco_columbarius,Chordata,Aves,Falconiformes,Falconidae,Falco columbarius,Merlin,std,0.01,0.0,2.5,"ab, ax, ap, aR, am, Wwb, Wwi, Ri, t-Ww"
Falco_mexicanus,Chordata,Aves,Falconiformes,Falconidae,Falco mexicanus,Prairie falconl,std,0.031,0.003,2.5,"ab, ax, ap, aR, am, Ww0, Wwb, Wwi, Ri, t-Ww"
Falco_naumanni,Chordata,Aves,Falconiformes,Falconidae,Falco naumanni,Lesser kestrel,std,0.022,0.003,2.5,"ab, ax, ap, aR, am, Wwb, Wwi, Ri, t-Ww"
Falco_peregrinus,Chordata,Aves,Falconiformes,Falconidae,Falco peregrinus,Peregrine falcon,std,0.039,0.004,2.5,"ab, ax, ap, aR, am, Ww0, Wwb, Wwi, Ri, t-Ww"
Falco_sparverius,Chordata,Aves,Falconiformes,Falconidae,Falco sparverius,American kestrel,std,0.032,0.002,2.5,"ab, ax, ap, aR, am, Wwb, Wwi, Ri, t-Ww"
Falco_tinnunculus,Chordata,Aves,Falconiformes,Falconidae,Falco tinnunculus,Common kestrel,std,0.015,0.0,2.5,"ab, ax, ap, aR, am, Wwb, Wwi, Ri, t-Ww"
Herpetotheres_cachinnans,Chordata,Aves,Falconiformes,Falconidae,Herpetotheres cachinnans,Laughing falcon,std,0.033,0.003,2.5,"ab, ax, ap, aR, am, Ww0, Wwb, Wwi, Ri, t-Ww"
Strigops_habroptila,Chordata,Aves,Psittaciformes,Strigopidae,Strigops habroptila,Kakapo,std,0.053,0.006,2.5,"ab, ax, ap, aR, am, Wwb, Wwx, Wwi, Ri, t-Ww"
Nestor_notabilis,Chordata,Aves,Psittaciformes,Nestoridae,Nestor notabilis,Kea,std,0.029,0.005,2.5,"ab, ax, ap, aR, am, Wwb, Wwi, Ri, t-Ww"
Nymphicus_hollandicus,Chordata,Aves,Psittaciformes,Cacatuidae,Nymphicus hollandicus,Cockatiel,std,0.058,0.011,2.5,"ab, ax, ap, aR, am, Ww0, Wwb, Wwi, Ri, t-Ww"
Calyptorhynchus_banksii,Chordata,Aves,Psittaciformes,Cacatuidae,Calyptorhynchus banksii,Red-tailed black cockatoo,std,0.034,0.002,2.5,"ab, ax, ap, aR, am, Ww0, Wwb, Wwi, Ri, t-Ww"
Calyptorhynchus_lathami,Chordata,Aves,Psittaciformes,Cacatuidae,Calyptorhynchus lathami,Glossy black cockatoo,std,0.07,0.009,2.5,"ab, ax, ap, aR, am, Wwb, Wwi, Ri, t-Ww"
Zanda_funerea,Chordata,Aves,Psittaciformes,Cacatuidae,Zanda funerea,Yellow-tailed black cockatoo,std,0.052,0.005,2.7,"ab, ax, ap, aR, am, Ww0, Wwb, Wwx, Wwi, Ri, t-Ww_f"
Zanda_latirostris,Chordata,Aves,Psittaciformes,Cacatuidae,Zanda latirostris,Carnaby's black cockatoo,std,0.036,0.003,2.7,"ab, ax, ap, aR, am, Wwb, Wwx, Wwi, Ri, t-Ww_f"
Probosciger_aterrimus,Chordata,Aves,Psittaciformes,Cacatuidae,Probosciger aterrimus,Palm cockatoo,std,0.03,0.003,2.5,"ab, ax, ap, aR, am, Wwb, Wwi, Ri, t-Ww"
Eolophus_roseicapilla,Chordata,Aves,Psittaciformes,Cacatuidae,Eolophus roseicapilla,Galah,std,0.046,0.004,2.7,"ab, ax, ap, aR, am, Ww0, Wwb, Wwx, Wwi, Ri, t-Ww_f"
Cacatua_ophthalmica,Chordata,Aves,Psittaciformes,Cacatuidae,Cacatua ophthalmica,Blue-eyed cockatoo,std,0.041,0.003,2.5,"ab, ax, ap, aR, am, Wwb, Wwi, Ri, t-Ww"
Cacatua_moluccensis,Chordata,Aves,Psittaciformes,Cacatuidae,Cacatua moluccensis,Salmon-crested cockatoo,std,0.006,0.0,2.5,"ab, ax, ap, aR, am, Wwb, Wwi, Ri, t-Ww"
Cacatua_pastinator,Chordata,Aves,Psittaciformes,Cacatuidae,Cacatua pastinator,Western corella,std,0.043,0.004,2.5,"ab, ax, ap, aR, am, Ww0, Wwb, Wwi, Ri, t-Ww"
Cacatua_tenuirostris,Chordata,Aves,Psittaciformes,Cacatuidae,Cacatua tenuirostris,Long-billed corella,std,0.018,0.001,2.5,"ab, ax, ap, aR, am, Wwb, Wwi, Ri, t-Ww"
Lophochroa_leadbeateri,Chordata,Aves,Psittaciformes,Cacatuidae,Lophochroa leadbeateri,Pink cockatoo,std,0.017,0.001,2.7,"ab, ax, ap, aR, am, Ww0, Wwb, Wwx, Wwi, Ri, t-Ww_f"
Cyanoramphus_novaezelandiae,Chordata,Aves,Psittaciformes,Psittacidae,Cyanoramphus novaezelandiae,Red-fronted parakeet,std,0.102,0.043,2.5,"ab, ax, ap, aR, am, Ww0, Wwb, Wwi, Ri, t-dWw, t-Ww"
Poicephalus_robustus,Chordata,Aves,Psittaciformes,Psittacidae,Poicephalus robustus,Cape parrot,std,0.041,0.004,2.5,"ab, ax, ap, aR, am, Wwb, Wwi, Ri, t-Ww"
Poicephalus_cryptoxanthus,Chordata,Aves,Psittaciformes,Psittacidae,Poicephalus cryptoxanthus,Brown-headed parrot,std,0.038,0.003,2.5,"ab, ax, ap, aR, am, Wwb, Wwi, Ri, t-Ww"
Prosopeia_tabuensis,Chordata,Aves,Psittaciformes,Psittacidae,Prosopeia tabuensis,Maroon shining parrot,std,0.065,0.009,2.5,"ab, ax, ap, aR, am, Wwb, Wwi, Ri, t-Ww"
Ara_ararauna,Chordata,Aves,Psittaciformes,Psittacidae,Ara ararauna,Blue-and-yellow macaw,std,0.049,0.01,2.5,"ab, ax, ap, aR, am, Wwb, Wwi, Ri, t-Ww"
Ara_glaucogularis,Chordata,Aves,Psittaciformes,Psittacidae,Ara glaucogularis,Blue-throated macaw,std,0.068,0.019,2.5,"ab, ax, ap, aR, am, Wwb, Wwi, Ri, t-Ww"
Ara_macao,Chordata,Aves,Psittaciformes,Psittacidae,Ara macao,Scarlet macaw,std,0.039,0.004,2.5,"ab, ax, ap, aR, am, Wwb, Wwi, Ri, t-Ww"
Cyanoliseus_patagonus,Chordata,Aves,Psittaciformes,Psittacidae,Cyanoliseus patagonus,Burrowing parrot,std,0.112,0.023,2.8,"ab, ax, ap, aR, am, Wwb, Wwi, Ri, t-Ww_f"
Cyanopsitta_spixii,Chordata,Aves,Psittaciformes,Psittacidae,Cyanopsitta spixii,Spix's macaw,std,0.107,0.024,2.8,"ab, ax, ap, aR, am, Wwb, Wwi, Ri, t-Ww_f"
Enicognathus_ferrugineus,Chordata,Aves,Psittaciformes,Psittacidae,Enicognathus ferrugineus,Austral parakeet,std,0.05,0.016,2.8,"ab, ax, ap, aR, am, Ww0, Wwb, Wwi, Ri, t-Ww, t-JOe"
Amazona_aestiva,Chordata,Aves,Psittaciformes,Psittacidae,Amazona aestiva,Turquoise-fronted amazon,std,0.051,0.009,2.5,"ab, ax, ap, aR, am, Ww0, Wwb, Wwi, Ri, t-Ww"
Amazona_agilis,Chordata,Aves,Psittaciformes,Psittacidae,Amazona agilis,Black-billed amazon,std,0.028,0.004,2.5,"ab, ax, ap, aR, am, Wwb, Wwi, Ri, t-Ww"
Amazona_amazonica,Chordata,Aves,Psittaciformes,Psittacidae,Amazona amazonica,Orange-winged amazon,std,0.033,0.002,2.5,"ab, ax, ap, aR, am, Wwb, Wwi, Ri, t-Ww"
Amazona_finschi,Chordata,Aves,Psittaciformes,Psittacidae,Amazona finschi,Lilac-crowned parrot,std,0.035,0.002,2.5,"ab, ax, ap, aR, am, Wwb, Wwi, Ri, t-Ww"
Myiopsitta_monachus,Chordata,Aves,Psittaciformes,Psittacidae,Myiopsitta monachus,Monk parakeet,std,0.005,0.0,2.5,"ab, ax, ap, aR, am, Wwb, Wwi, Ri, t-Ww"
Bolborhynchus_lineola,Chordata,Aves,Psittaciformes,Psittacidae,Bolborhynchus lineola,Barred parakeet,std,0.046,0.006,2.8,"ab, ax, ap, aR, am, Ww0, Wwb, Wwi, Ri, t-Ww, t-JOe"
Forpus_passerinus,Chordata,Aves,Psittaciformes,Psittacidae,Forpus passerinus,Green-rumped parrotlet,std,0.025,0.001,2.5,"ab, ax, ap, aR, am, Li, Wwb, WwR, Wwi, Ri, t-Ww"
Psittrichas_fulgidus,Chordata,Aves,Psittaciformes,Psittrichasiidae,Psittrichas fulgidus,Pesquet's parrot,std,0.021,0.002,2.5,"ab, ax, ap, aR, am, Wwb, Wwi, Ri, t-Ww"
Coracopsis_barklyi,Chordata,Aves,Psittaciformes,Psittrichasiidae,Coracopsis barklyi,Seychelles black parrot,std,0.037,0.002,2.5,"ab, ax, ap, aR, am, Wwb, Wwi, Ri, t-Ww"
Agapornis_personatus,Chordata,Aves,Psittaciformes,Psittaculidae,Agapornis personatus,Yellow-collared lovebird,std,0.082,0.019,3.0,"ab, ax, ap, aR, am, Ww0, Wwb, Wwi, Ri, t-Ww, t-Wwe, t-JOe"
Agapornis_roseicollis,Chordata,Aves,Psittaciformes,Psittaculidae,Agapornis roseicollis,Rosy-faced lovebird,std,0.089,0.028,3.0,"ab, ax, ap, aR, am, Ww0, Wwb, Wwi, Ri, t-Ww, t-Wwe, t-JOe"
Eos_histrio,Chordata,Aves,Psittaciformes,Psittaculidae,Eos histrio,Red-and-blue lory,std,0.033,0.002,2.5,"ab, ax, ap, aR, am, Wwb, Wwi, Ri, t-Ww"
Melopsittacus_undulatus,Chordata,Aves,Psittaciformes,Psittaculidae,Melopsittacus undulatus,Budgerigar,std,0.03,0.008,2.8,"ab, ax, aR, am, Li, Wwb, Wwi, Ri, t-Ww, t-JOe"
Psittaculirostris_salvadorii,Chordata,Aves,Psittaciformes,Psittaculidae,Psittaculirostris salvadorii,Salvadori's fig parrot,std,0.024,0.001,2.5,"ab, ax, ap, aR, am, Wwb, Wwi, Ri, t-Ww"
Trichoglossus_euteles,Chordata,Aves,Psittaciformes,Psittaculidae,Trichoglossus euteles,Olive-headed lorikeet,std,0.018,0.001,2.5,"ab, ax, ap, aR, am, Wwb, Wwi, Ri, t-Ww"
Trichoglossus_haematodus,Chordata,Aves,Psittaciformes,Psittaculidae,Trichoglossus haematodus,Rainbow lorikeet,std,0.021,0.001,2.5,"ab, ax, ap, aR, am, Wwb, Wwi, Ri, t-Ww"
Eunymphicus_cornutus,Chordata,Aves,Psittaciformes,Psittaculidae,Eunymphicus cornutus,Horned parakeet,std,0.041,0.004,2.5,"ab, ax, ap, aR, am, Wwb, Wwi, Ri, t-Ww"
Neophema_chrysogaster,Chordata,Aves,Psittaciformes,Psittaculidae,Neophema chrysogaster,Orange-bellied parrot,std,0.04,0.004,2.5,"ab, ax, ap, aR, am, Ww0, Wwb, Wwi, Ri, t-dWw, t-Ww"
Eclectus_roratus,Chordata,Aves,Psittaciformes,Psittaculidae,Eclectus roratus,Eclectus parrot,std,0.044,0.004,2.5,"ab, ax, ap, aR, am, Wwb, Wwi, Ri, t-Ww"
Psittacula_eupatria,Chordata,Aves,Psittaciformes,Psittacidae,Psittacula eupatria,Alexandrine parakeet,std,0.038,0.003,2.5,"ab, ax, ap, aR, am, Ww0, Wwb, Wwi, Ri, t-Ww"
Psittacula_krameri,Chordata,Aves,Psittaciformes,Psittaculidae,Psittacula krameri,Rose-ringed parakeet,std,0.037,0.003,2.5,"ab, ax, ap, aR, am, Wwb, Wwi, Ri, t-Ww"
Acanthisitta_chloris,Chordata,Aves,Passeriformes,Acanthisittidae,Acanthisitta chloris,Rifleman,std,0.01,0.0,2.5,"ab, ax, ap, aR, am, Wwb, Wwi, Ri, t-Ww"
Pitta_iris,Chordata,Aves,Passeriformes,Pittidae,Pitta iris,Rainbow pitta,std,0.031,0.003,2.5,"ab, ax, ap, aR, am, Ww0, Wwb, Wwi, Ri, t-Ww"
Pitta_versicolor,Chordata,Aves,Passeriformes,Pittidae,Pitta versicolor,Noisy pitta,std,0.03,0.002,2.5,"ab, ax, ap, aR, am, Ww0, Wwb, Wwi, Ri, t-Ww"
Cercomacroides_serva,Chordata,Aves,Passeriformes,Thamnophilidae,Cercomacroides serva,Black antbird,std,0.015,0.002,2.3,"ab, ax, ap, aR, am, Wwb, Wwi, Ri, t-Ww"
Frederickena_unduliger,Chordata,Aves,Passeriformes,Thamnophilidae,Frederickena unduliger,Undulated antshrike,std,0.02,0.001,2.5,"ab, ax, ap, aR, am, Wwb, Wwi, Ri, t-Ww"
Hafferia_fortis,Chordata,Aves,Passeriformes,Thamnophilidae,Hafferia fortis,Sooty antbird,std,0.03,0.003,2.5,"ab, ax, ap, aR, am, Wwb, Wwi, Ri, t-Ww"
Sakesphorus_canadensis,Chordata,Aves,Passeriformes,Thamnophilidae,Sakesphorus canadensis,Black-crested antshrike,std,0.041,0.007,2.3,"ab, ax, ap, aR, am, Ww0, Wwb, Wwi, Ri, t-Ww"
Thamnophilus_caerulescens,Chordata,Aves,Passeriformes,Thamnophilidae,Thamnophilus caerulescens,Variable antshrike,std,0.016,0.0,2.3,"ab, ax, ap, aR, am, Wwb, Wwi, Ri, t-Ww"
Grallaricula_ferrugineipectus,Chordata,Aves,Passeriformes,Grallariidae,Grallaricula ferrugineipectus,Rusty-breasted antpitta,std,0.042,0.005,2.7,"ab, ax, ap, aR, am, Ww0, Wwb, Wwi, Ri, t-Ww"
Rhinocrypta_lanceolata,Chordata,Aves,Passeriformes,Rhinocryptidae,Rhinocrypta lanceolata,Crested gallito,std,0.024,0.001,2.5,"ab, ax, ap, aR, am, Wwb, Wwi, Ri, t-Ww"
Scytalopus_latrans,Chordata,Aves,Passeriformes,Rhinocryptidae,Scytalopus latrans,Blackish tapaculo,std,0.031,0.002,2.5,"ab, ax, ap, aR, am, Wwb, Wwi, Ri, t-Ww"
Scytalopus_parvirostris,Chordata,Aves,Passeriformes,Rhinocryptidae,Scytalopus parvirostris,Trilling tapaculo,std,0.038,0.002,2.2,"ab, ax, ap, aR, am, Wwb, Wwi, Ri, t-Ww"
Dendrocolaptes_platyrostris,Chordata,Aves,Passeriformes,Furnariidae,Dendrocolaptes platyrostris,Planalto woodcreeper,std,0.029,0.003,2.5,"ab, ap, aR, am, Wwb, Wwi, Ri, t-Ww"
Dendroplex_picus,Chordata,Aves,Passeriformes,Furnariidae,Dendroplex picus,Straight-billed woodcreeper,std,0.043,0.004,2.5,"ab, ap, aR, am, Wwb, Wwi, Ri, t-Ww"
Xiphocolaptes_falcirostris,Chordata,Aves,Passeriformes,Furnariidae,Xiphocolaptes falcirostris,Moustached woodcreeper,std,0.023,0.001,2.5,"ab, ap, aR, am, Wwb, Wwi, Ri, t-Ww"
Aphrastura_spinicauda,Chordata,Aves,Passeriformes,Furnariidae,Aphrastura spinicauda,Thorn-tailed rayadito,std,0.045,0.004,2.5,"ab, ap, aR, am, Wwb, Wwi, Ri, t-Ww"
Phacellodomus_ruber,Chordata,Aves,Passeriformes,Furnariidae,Phacellodomus ruber,Greater thornbird,std,0.031,0.002,2.5,"ab, ap, aR, am, Wwb, Wwi, Ri, t-Ww"
Phacellodomus_sibilatrix,Chordata,Aves,Passeriformes,Furnariidae,Phacellodomus sibilatrix,Little thornbird,std,0.021,0.001,2.5,"ab, ap, aR, am, Wwb, Wwi, Ri, t-Ww"
Premnoplex_brunnescens,Chordata,Aves,Passeriformes,Furnariidae,Premnoplex brunnescens,Spotted barbtail,std,0.019,0.002,2.5,"ab, ap, aR, am, Wwb, Wwi, Ri, t-Ww"
Pseudoseisura_lophotes,Chordata,Aves,Passeriformes,Furnariidae,Pseudoseisura lophotes,Brown cacholote,std,0.013,0.0,2.7,"ab, ax, ap, aR, am, Ww0, Wwb, Wwi, Ri, t-Ww"
Thripadectes_holostictus,Chordata,Aves,Passeriformes,Furnariidae,Thripadectes holostictus,Striped treehunter,std,0.011,0.0,2.5,"ab, ax, ap, aR, am, Wwb, Wwi, Ri, t-Ww"
Chiroxiphia_boliviana,Chordata,Aves,Passeriformes,Pipridae,Chiroxiphia boliviana,Yungas manakin,std,0.004,0.0,2.2,"ab, ap, aR, am, Wwb, Wwx, Wwi, Ri, dWwb"
Chiroxiphia_lanceolata,Chordata,Aves,Passeriformes,Pipridae,Chiroxiphia lanceolata,Lance-tailed manakin,std,0.033,0.006,2.5,"ab, ax, ap, aR, am, Wwb, Wwi, Ri, t-Ww"
Masius_chrysopterus,Chordata,Aves,Passeriformes,Pipridae,Masius chrysopterus,Golden-winged manakin,std,0.033,0.003,2.5,"ab, ax, ap, aR, am, Ww0, Wwb, Wwi, Ri, t-Ww"
Procnias_averano,Chordata,Aves,Passeriformes,Cotingidae,Procnias averano,Bearded bellbird,std,0.018,0.001,2.5,"ab, ap, aR, am, Ww0, Wwb, Wwi, Ri, t-Ww"
Myiobius_atricaudus,Chordata,Aves,Passeriformes,Tityridae,Myiobius atricaudus,Black-tailed myiobius,std,0.019,0.001,2.5,"ab, ap, aR, am, Ww0, Wwb, Wwi, Ri, t-Ww"
Schiffornis_turdina,Chordata,Aves,Passeriformes,Tityridae,Schiffornis turdina,Brown-winged schiffornis,std,0.028,0.005,2.5,"ab, ax, ap, aR, am, Wwb, Wwi, Ri, t-Ww"
Empidonax_difficilis,Chordata,Aves,Passeriformes,Tyrannidae,Empidonax difficilis,Pacific-slope flycatcher,std,0.035,0.003,2.5,"ab, ap, aR, am, Ww0, Wwb, Wwi, Ri, t-Ww"
Empidonax_oberholseri,Chordata,Aves,Passeriformes,Tyrannidae,Empidonax oberholseri,American dusky flycatcher,std,0.016,0.0,2.5,"ab, ap, aR, am, Wwb, Wwi, Ri, t-Ww"
Empidonax_traillii,Chordata,Aves,Passeriformes,Tyrannidae,Empidonax traillii,Willow flycatcher,std,0.009,0.0,2.5,"ab, ap, aR, am, Wwb, Wwi, Ri, t-Ww"
Empidonax_virescens,Chordata,Aves,Passeriformes,Tyrannidae,Empidonax virescens,Acadian flycatcher,std,0.037,0.004,2.5,"ab, ap, aR, am, Ww0, Wwb, Wwi, Ri, t-Ww"
Leptopogon_amaurocephalus,Chordata,Aves,Passeriformes,Tyrannidae,Leptopogon amaurocephalus,Sepia-capped flycatcher,std,0.041,0.003,2.5,"ab, ap, aR, am, Wwb, Wwi, Ri, t-Ww"
Mionectes_macconnelli,Chordata,Aves,Passeriformes,Tyrannidae,Mionectes macconnelli,McConnell's flycatcher,std,0.01,0.001,2.5,"ab, ap, aR, am, Wwb, Wwi, Ri, t-Ww"
Mionectes_oleagineus,Chordata,Aves,Passeriformes,Tyrannidae,Mionectes oleagineus,Ochre-bellied flycatcher,std,0.02,0.001,2.5,"ab, ap, aR, am, Wwb, Wwi, Ri, t-Ww"
Myiarchus_cinerascens,Chordata,Aves,Passeriformes,Tyrannidae,Myiarchus cinerascens,Ash-throated flycatcher,std,0.033,0.004,2.5,"ab, ax, ap, aR, am, Wwb, Wwi, Ri, t-Ww, t-pD"
Myiozetetes_similis,Chordata,Aves,Passeriformes,Tyrannidae,Myiozetetes similis,Social flycatcher,std,0.019,0.001,2.7,"ab, ap, aR, am, Ww0, Wwb, Wwi, Ri, t-Ww_f"
Rhynchocyclus_fulvipectus,Chordata,Aves,Passeriformes,Tyrannidae,Rhynchocyclus fulvipectus,Fulvous-breasted flatbill,std,0.025,0.002,2.5,"ab, ax, ap, aR, am, Wwb, Wwi, Ri, t-Ww"
Sayornis_phoebe,Chordata,Aves,Passeriformes,Tyrannidae,Sayornis phoebe,Eastern phoebe,std,0.019,0.001,2.5,"ab, ap, aR, am, Wwb, Wwi, Ri, t-Ww"
Tolmomyias_sulphurescens,Chordata,Aves,Passeriformes,Tyrannidae,Tolmomyias sulphurescens,Yellow-olive flatbill,std,0.025,0.003,2.5,"ab, ax, ap, aR, am, Wwb, Wwi, Ri, t-Ww"
Tyrannus_forficatus,Chordata,Aves,Passeriformes,Tyrannidae,Tyrannus forficatus,Scissor-tailed flycatcher,std,0.013,0.0,2.5,"ab, ap, aR, am, Wwb, Wwi, Ri, t-Ww"
Tyrannus_melancholicus,Chordata,Aves,Passeriformes,Tyrannidae,Tyrannus melancholicus,Tropical kingbird,std,0.034,0.003,2.7,"ab, ap, aR, am, Ww0, Wwb, Wwi, Ri, t-Ww_f"
Tyrannus_savana,Chordata,Aves,Passeriformes,Tyrannidae,Tyrannus savana,Fork-tailed flycatcher,std,0.015,0.0,2.5,"ab, ap, aR, am, Wwb, Wwi, Ri, t-Ww"
Tyrannus_tyrannus,Chordata,Aves,Passeriformes,Tyrannidae,Tyrannus tyrannus,Eastern kingbird,std,0.014,0.0,2.5,"ab, ap, aR, am, Wwb, Wwi, Ri, t-Ww"
Xolmis_pyrope,Chordata,Aves,Passeriformes,Tyrannidae,Xolmis pyrope,Fire-eyed diucon,std,0.028,0.002,2.5,"ab, ap, aR, am, Wwb, Wwi, Ri, t-Ww"
Zimmerius_chrysops,Chordata,Aves,Passeriformes,Tyrannidae,Zimmerius chrysops,Golden-faced tyrannulet,std,0.018,0.001,2.5,"ab, ax, ap, aR, am, Wwb, Wwi, Ri, t-Ww"
Menura_novaehollandiae,Chordata,Aves,Passeriformes,Menuridae,Menura novaehollandiae,Superb lyrebird,std,0.027,0.001,2.7,"ab, ax, ap, aR, am, Ww0, Wwb, Wwi, Ri, t-Ww_f"
Archboldia_papuensis,Chordata,Aves,Passeriformes,Ptilonorhynchidae,Archboldia papuensis,Archbold's bowerbird,std,0.035,0.002,2.5,"ab, ax, ap, aR, am, Wwb, Wwi, Ri, t-Ww"
Chlamydera_nuchalis,Chordata,Aves,Passeriformes,Ptilonorhynchidae,Chlamydera nuchalis,Great bowerbird,std,0.027,0.004,2.5,"ab, ax, ap, aR, am, Wwb, Wwi, Ri, t-Ww"
Ailuroedus_crassirostris,Chordata,Aves,Passeriformes,Ptilonorhynchidae,Ailuroedus crassirostris,Green catbird,std,0.015,0.001,2.5,"ab, ax, ap, aR, am, Wwb, Wwi, Ri, t-Ww"
Malurus_splendens,Chordata,Aves,Passeriformes,Maluridae,Malurus splendens,Splendid fairywren,std,0.017,0.001,2.5,"ab, ax, ap, aR, am, Wwb, Wwi, Ri, t-Ww"
Manorina_melanophrys,Chordata,Aves,Passeriformes,Meliphagidae,Manorina melanophrys,Bell miner,std,0.028,0.002,2.5,"ab, ax, ap, aR, am, Ww0, Wwb, Wwi, Ri, t-Ww"
Ramsayornis_modestus,Chordata,Aves,Passeriformes,Meliphagidae,Ramsayornis modestus,Brown-backed honeyeater,std,0.007,0.0,2.5,"ab, ax, ap, aR, am, Wwb, Wwi, Ri, t-Ww"
Acanthiza_chrysorrhoa,Chordata,Aves,Passeriformes,Acanthizidae,Acanthiza chrysorrhoa,Yellow-rumped thornbill,std,0.022,0.001,2.5,"ab, ax, ap, aR, am, Wwb, Wwi, Ri, t-Ww"
Acanthiza_inornata,Chordata,Aves,Passeriformes,Acanthizidae,Acanthiza inornata,Western thornbill,std,0.017,0.001,2.5,"ab, ax, ap, aR, am, Wwb, Wwi, Ri, t-Ww"
Gerygone_igata,Chordata,Aves,Passeriformes,Acanthizidae,Gerygone igata,Grey warbler,std,0.041,0.004,2.7,"ab, ax, ap, aR, am, V0, Ww0, Wwb, Wwi, Ri, t-Ww_f"
Gerygone_flavolateralis,Chordata,Aves,Passeriformes,Acanthizidae,Gerygone flavolateralis,Fan-tailed gerygone,std,0.052,0.007,2.6,"ab, ax, ap, aR, am, V0, Ww0, Wwb, Wwx, Wwi, Ri, t-Ww"
Pyrrholaemus_sagittatus,Chordata,Aves,Passeriformes,Acanthizidae,Pyrrholaemus sagittatus,Speckled warbler,std,0.033,0.005,2.7,"ab, ax, ap, aR, am, Ww0, Wwb, Wwi, Ri, t-Ww"
Pomatostomus_temporalis,Chordata,Aves,Passeriformes,Pomatostomidae,Pomatostomus temporalis,Grey-crowned babbler,std,0.021,0.002,2.5,"ab, ax, ap, aR, am, Wwb, Wwi, Ri, t-Ww"
Mohoua_novaeseelandiae,Chordata,Aves,Passeriformes,Mohouidae,Mohoua novaeseelandiae,Pipipi,std,0.015,0.001,2.5,"ab, ax, ap, aR, am, Ww0, Wwb, Wwi, Ri, t-Ww"
Tunchiornis_ochraceiceps,Chordata,Aves,Passeriformes,Vireonidae,Tunchiornis ochraceiceps,Tawny-crowned greenlet,std,0.032,0.003,2.5,"ab, ax, ap, aR, am, Wwb, Wwi, Ri, t-Ww"
Oriolus_sagittatus,Chordata,Aves,Passeriformes,Oriolidae,Oriolus sagittatus,Olive-backed oriole,std,0.01,0.001,2.5,"ab, ax, ap, aR, am, Ww0, Wwb, Wwi, Ri, t-Ww"
Euryceros_prevostii,Chordata,Aves,Passeriformes,Vangidae,Euryceros prevostii,Helmet vanga,std,0.016,0.001,2.5,"ab, ax, ap, aR, am, Ww0, Wwb, Wwi, Ri, t-Ww"
Chasiempis_sandwichensis,Chordata,Aves,Passeriformes,Monarchidae,Chasiempis sandwichensis,Hawai'i `elepaio,std,0.017,0.001,2.5,"ab, ap, aR, am, Wwb, Wwi, Ri, t-Ww"
Dicrurus_macrocercus,Chordata,Aves,Passeriformes,Dicruridae,Dicrurus macrocercus,Black drongo,std,0.018,0.001,2.5,"ab, ax, ap, aR, am, Wwb, Wwi, Ri, t-Ww"
Paradisaea_rubra,Chordata,Aves,Passeriformes,Paradisaeidae,Paradisaea rubra,Red bird-of-paradise,std,0.035,0.002,2.5,"ab, ax, ap, aR, am, Wwb, Wwi, Ri, t-Ww"
Paradigalla_brevicauda,Chordata,Aves,Passeriformes,Paradisaeidae,Paradigalla brevicauda,Short-tailed paradigalla,std,0.036,0.002,2.5,"ab, ax, ap, aR, am, Wwb, Wwi, Ri, t-Ww"
Astrapia_mayeri,Chordata,Aves,Passeriformes,Paradisaeidae,Astrapia mayeri,Ribbon-tailed astrapia,std,0.016,0.0,2.5,"ab, ax, ap, aR, am, Wwb, Wwi, Ri, t-Ww"
